# Time_s	x	xdot	xddot	xdddot
5.175000	0.786133	-0.629883	-0.717773	0.141602
5.180000	1.293945	0.278320	-0.410156	-0.556641
5.185000	0.747070	0.644531	0.058594	-0.615234
5.190000	-0.097656	0.454102	0.927734	-2.226562
5.195000	-0.268555	-1.005859	0.244141	1.171875
5.200000	1.157227	-0.795898	-0.888672	0.200195
5.205000	1.811523	0.302734	-0.463867	-0.615234
5.210000	1.210938	0.703125	0.083008	-0.649414
5.215000	0.297852	0.532227	0.195312	-1.596680
5.220000	-0.302734	-0.107422	1.025391	0.634766
5.225000	0.258789	-0.903320	-0.498047	0.566406
5.230000	1.230469	-0.097656	-0.625000	-0.327148
5.235000	1.079102	0.571289	-0.107422	-0.644531
5.240000	0.263672	0.600586	0.234375	-2.221680
5.245000	-0.400391	-0.268555	1.259766	1.054688
5.250000	0.473633	-1.162109	-0.664062	0.717773
5.255000	1.708984	-0.141602	-0.732422	-0.356445
5.260000	1.572266	0.629883	-0.107422	-0.708008
5.265000	0.678711	0.639648	0.185547	-0.517578
5.270000	-0.097656	0.336914	0.786133	-1.674805
5.275000	-0.190430	-0.805664	0.087891	0.869141
5.280000	0.903320	-0.527344	-0.722656	0.034180
5.285000	1.269531	0.356445	-0.341797	-0.595703
5.290000	0.649414	0.644531	0.083008	-0.595703
5.295000	-0.180664	0.361328	1.113281	-1.782227
5.300000	-0.156250	-1.118164	-0.009766	1.118164
5.305000	1.303711	-0.664062	-0.893555	0.068359
5.310000	1.791992	0.390625	-0.375977	-0.649414
5.315000	1.103516	0.698242	0.117188	-0.629883
5.320000	0.205078	0.498047	0.258789	-1.845703
5.325000	-0.322266	-0.258789	0.932617	0.834961
5.330000	0.395508	-0.859375	-0.595703	0.463867
5.335000	1.259766	0.009766	-0.576172	-0.400391
5.340000	1.000977	0.600586	-0.063477	-0.639648
5.345000	0.166016	0.576172	0.371094	-2.456055
5.350000	-0.410156	-0.478516	1.079102	1.147461
5.355000	0.654297	-1.098633	-0.761719	0.590820
5.360000	1.762695	-0.014648	-0.673828	-0.439453
5.365000	1.484375	0.664062	-0.048828	-0.703125
5.370000	0.576172	0.615234	0.185547	-0.541992
5.375000	-0.166016	0.253906	0.917969	-1.274414
5.380000	-0.097656	-0.878906	-0.097656	0.815430
5.385000	1.010742	-0.419922	-0.717773	-0.063477
5.390000	1.240234	0.424805	-0.283203	-0.615234
5.395000	0.551758	0.639648	0.102539	-1.015625
5.400000	-0.253906	0.234375	1.254883	-1.142578
5.405000	-0.024414	-1.186523	-0.219727	1.040039
5.410000	1.430664	-0.527344	-0.869141	-0.053711
5.415000	1.757812	0.473633	-0.302734	-0.678711
5.420000	0.996094	0.693359	0.141602	-0.605469
5.425000	0.122070	0.468750	0.371094	-1.987305
5.430000	-0.322266	-0.424805	0.756836	0.888672
5.435000	0.541992	-0.791016	-0.654297	0.351562
5.440000	1.289062	0.107422	-0.522461	-0.458984
5.445000	0.917969	0.620117	-0.014648	-0.629883
5.450000	0.073242	0.551758	0.551758	-2.539062
5.455000	-0.390625	-0.678711	0.781250	1.191406
5.460000	0.834961	-1.005859	-0.830078	0.454102
5.465000	1.801758	0.107422	-0.605469	-0.517578
5.470000	1.391602	0.688477	0.004883	-0.688477
5.475000	0.473633	0.581055	0.185547	-0.947266
5.480000	-0.224609	0.146484	1.000977	-0.727539
5.485000	0.014648	-0.917969	-0.268555	0.742188
5.490000	1.098633	-0.307617	-0.698242	-0.161133
5.495000	1.196289	0.483398	-0.219727	-0.629883
5.500000	0.454102	0.625000	0.126953	-1.494141
5.505000	-0.317383	0.087891	1.337891	-0.317383
5.510000	0.136719	-1.210938	-0.400391	0.942383
5.515000	1.547852	-0.395508	-0.834961	-0.166016
5.520000	1.704102	0.537109	-0.239258	-0.698242
5.525000	0.883789	0.683594	0.166016	-0.576172
5.530000	0.039062	0.434570	0.512695	-2.016602
5.535000	-0.302734	-0.585938	0.498047	0.913086
5.540000	0.673828	-0.708008	-0.703125	0.239258
5.545000	1.303711	0.209961	-0.463867	-0.517578
5.550000	0.830078	0.634766	0.024414	-0.625000
5.555000	-0.014648	0.507812	0.751953	-2.465820
5.560000	-0.336914	-0.869141	0.488281	1.201172
5.565000	1.010742	-0.903320	-0.874023	0.317383
5.570000	1.821289	0.214844	-0.527344	-0.571289
5.575000	1.293945	0.703125	0.048828	-0.668945
5.580000	0.375977	0.556641	0.180664	-1.313477
5.585000	-0.273438	0.019531	1.044922	-0.053711
5.590000	0.141602	-0.917969	-0.400391	0.654297
5.595000	1.176758	-0.195312	-0.664062	-0.253906
5.600000	1.137695	0.537109	-0.161133	-0.639648
5.605000	0.351562	0.615234	0.156250	-1.923828
5.610000	-0.371094	-0.092773	1.342773	0.654297
5.615000	0.312500	-1.201172	-0.556641	0.834961
5.620000	1.645508	-0.258789	-0.786133	-0.273438
5.625000	1.640625	0.595703	-0.166016	-0.708008
5.630000	0.776367	0.659180	0.175781	-0.551758
5.635000	-0.034180	0.390625	0.659180	-1.899414
5.640000	-0.253906	-0.712891	0.268555	0.903320
5.645000	0.800781	-0.620117	-0.722656	0.126953
5.650000	1.293945	0.288086	-0.400391	-0.561523
5.655000	0.732422	0.644531	0.058594	-0.610352
5.660000	-0.102539	0.444336	0.952148	-2.187500
5.665000	-0.253906	-1.020508	0.209961	1.171875
5.670000	1.176758	-0.781250	-0.888672	0.180664
5.675000	1.811523	0.317383	-0.449219	-0.625000
5.680000	1.196289	0.703125	0.087891	-0.649414
5.685000	0.283203	0.532227	0.205078	-1.630859
5.690000	-0.307617	-0.122070	1.020508	0.722656
5.695000	0.278320	-0.898438	-0.512695	0.556641
5.700000	1.240234	-0.083008	-0.620117	-0.332031
5.705000	1.074219	0.576172	-0.102539	-0.644531
5.710000	0.253906	0.595703	0.249023	-2.260742
5.715000	-0.400391	-0.292969	1.250000	1.069336
5.720000	0.498047	-1.157227	-0.673828	0.703125
5.725000	1.718750	-0.126953	-0.732422	-0.366211
5.730000	1.557617	0.639648	-0.097656	-0.708008
5.735000	0.668945	0.634766	0.185547	-0.517578
5.740000	-0.107422	0.327148	0.805664	-1.635742
5.745000	-0.180664	-0.825195	0.063477	0.864258
5.750000	0.917969	-0.512695	-0.732422	0.019531
5.755000	1.269531	0.366211	-0.332031	-0.595703
5.760000	0.639648	0.644531	0.083008	-0.600586
5.765000	-0.190430	0.346680	1.137695	-1.718750
5.770000	-0.146484	-1.127930	-0.029297	1.113281
5.775000	1.318359	-0.649414	-0.888672	0.053711
5.780000	1.791992	0.405273	-0.371094	-0.654297
5.785000	1.088867	0.703125	0.117188	-0.629883
5.790000	0.195312	0.498047	0.273438	-1.865234
5.795000	-0.322266	-0.283203	0.913086	0.844727
5.800000	0.415039	-0.849609	-0.605469	0.449219
5.805000	1.264648	0.019531	-0.571289	-0.405273
5.810000	0.996094	0.605469	-0.053711	-0.639648
5.815000	0.156250	0.576172	0.395508	-2.475586
5.820000	-0.405273	-0.502930	1.049805	1.157227
5.825000	0.673828	-1.088867	-0.771484	0.576172
5.830000	1.772461	0.000000	-0.664062	-0.454102
5.835000	1.474609	0.673828	-0.043945	-0.698242
5.840000	0.566406	0.615234	0.190430	-0.585938
5.845000	-0.170898	0.244141	0.927734	-1.220703
5.850000	-0.087891	-0.883789	-0.117188	0.805664
5.855000	1.020508	-0.405273	-0.717773	-0.078125
5.860000	1.240234	0.434570	-0.268555	-0.620117
5.865000	0.537109	0.639648	0.107422	-1.079102
5.870000	-0.263672	0.219727	1.269531	-1.049805
5.875000	-0.004883	-1.186523	-0.239258	1.030273
5.880000	1.445312	-0.517578	-0.864258	-0.068359
5.885000	1.748047	0.478516	-0.297852	-0.683594
5.890000	0.981445	0.693359	0.146484	-0.605469
5.895000	0.112305	0.468750	0.385742	-1.997070
5.900000	-0.322266	-0.444336	0.722656	0.893555
5.905000	0.551758	-0.781250	-0.659180	0.336914
5.910000	1.289062	0.117188	-0.517578	-0.468750
5.915000	0.908203	0.620117	-0.009766	-0.629883
5.920000	0.063477	0.546875	0.571289	-2.539062
5.925000	-0.385742	-0.703125	0.751953	1.191406
5.930000	0.854492	-0.996094	-0.830078	0.439453
5.935000	1.801758	0.117188	-0.595703	-0.522461
5.940000	1.381836	0.693359	0.009766	-0.683594
5.945000	0.463867	0.581055	0.185547	-0.991211
5.950000	-0.229492	0.136719	1.010742	-0.649414
5.955000	0.029297	-0.917969	-0.283203	0.732422
5.960000	1.113281	-0.292969	-0.693359	-0.175781
5.965000	1.191406	0.493164	-0.209961	-0.629883
5.970000	0.439453	0.625000	0.131836	-1.552734
5.975000	-0.327148	0.063477	1.342773	-0.209961
5.980000	0.156250	-1.210938	-0.419922	0.932617
5.985000	1.562500	-0.375977	-0.830078	-0.180664
5.990000	1.699219	0.546875	-0.224609	-0.698242
5.995000	0.874023	0.678711	0.166016	-0.571289
6.000000	0.029297	0.434570	0.527344	-2.011719
6.005000	-0.297852	-0.600586	0.473633	0.913086
6.010000	0.693359	-0.703125	-0.703125	0.229492
6.015000	1.298828	0.214844	-0.449219	-0.522461
6.020000	0.815430	0.634766	0.029297	-0.625000
6.025000	-0.029297	0.502930	0.776367	-2.441406
6.030000	-0.327148	-0.888672	0.449219	1.201172
6.035000	1.035156	-0.883789	-0.874023	0.297852
6.040000	1.821289	0.229492	-0.522461	-0.581055
6.045000	1.279297	0.703125	0.053711	-0.668945
6.050000	0.371094	0.551758	0.180664	-1.362305
6.055000	-0.278320	0.000000	1.044922	0.039062
6.060000	0.156250	-0.917969	-0.419922	0.644531
6.065000	1.186523	-0.180664	-0.659180	-0.263672
6.070000	1.132812	0.537109	-0.156250	-0.639648
6.075000	0.336914	0.615234	0.166016	-1.967773
6.080000	-0.375977	-0.117188	1.342773	0.786133
6.085000	0.332031	-1.196289	-0.576172	0.820312
6.090000	1.660156	-0.244141	-0.786133	-0.288086
6.095000	1.630859	0.600586	-0.156250	-0.708008
6.100000	0.761719	0.654297	0.180664	-0.546875
6.105000	-0.043945	0.385742	0.673828	-1.875000
6.110000	-0.244141	-0.727539	0.249023	0.898438
6.115000	0.815430	-0.605469	-0.722656	0.117188
6.120000	1.293945	0.297852	-0.390625	-0.566406
6.125000	0.722656	0.644531	0.058594	-0.610352
6.130000	-0.117188	0.434570	0.981445	-2.143555
6.135000	-0.244141	-1.040039	0.180664	1.166992
6.140000	1.196289	-0.766602	-0.893555	0.166016
6.145000	1.811523	0.327148	-0.439453	-0.625000
6.150000	1.186523	0.708008	0.092773	-0.649414
6.155000	0.273438	0.527344	0.214844	-1.665039
6.160000	-0.312500	-0.146484	1.010742	0.776367
6.165000	0.297852	-0.893555	-0.527344	0.541992
6.170000	1.240234	-0.068359	-0.615234	-0.346680
6.175000	1.059570	0.576172	-0.097656	-0.644531
6.180000	0.244141	0.595703	0.263672	-2.290039
6.185000	-0.405273	-0.317383	1.235352	1.083984
6.190000	0.517578	-1.147461	-0.688477	0.688477
6.195000	1.728516	-0.107422	-0.722656	-0.380859
6.200000	1.552734	0.644531	-0.087891	-0.708008
6.205000	0.654297	0.634766	0.185547	-0.517578
6.210000	-0.112305	0.317383	0.825195	-1.591797
6.215000	-0.166016	-0.830078	0.039062	0.859375
6.220000	0.937500	-0.502930	-0.727539	0.004883
6.225000	1.269531	0.375977	-0.327148	-0.600586
6.230000	0.625000	0.644531	0.092773	-0.629883
6.235000	-0.200195	0.332031	1.157227	-1.645508
6.240000	-0.126953	-1.137695	-0.058594	1.108398
6.245000	1.337891	-0.634766	-0.888672	0.034180
6.250000	1.782227	0.415039	-0.361328	-0.659180
6.255000	1.079102	0.703125	0.122070	-0.625000
6.260000	0.185547	0.493164	0.288086	-1.889648
6.265000	-0.322266	-0.307617	0.898438	0.854492
6.270000	0.434570	-0.844727	-0.610352	0.439453
6.275000	1.274414	0.034180	-0.561523	-0.415039
6.280000	0.981445	0.610352	-0.048828	-0.639648
6.285000	0.146484	0.576172	0.410156	-2.495117
6.290000	-0.405273	-0.532227	1.015625	1.162109
6.295000	0.698242	-1.079102	-0.781250	0.556641
6.300000	1.782227	0.014648	-0.654297	-0.463867
6.305000	1.464844	0.673828	-0.034180	-0.698242
6.310000	0.551758	0.615234	0.190430	-0.644531
6.315000	-0.180664	0.229492	0.942383	-1.157227
6.320000	-0.073242	-0.888672	-0.141602	0.800781
6.325000	1.035156	-0.390625	-0.717773	-0.092773
6.330000	1.240234	0.444336	-0.263672	-0.625000
6.335000	0.527344	0.634766	0.112305	-1.142578
6.340000	-0.273438	0.205078	1.284180	-0.952148
6.345000	0.014648	-1.196289	-0.268555	1.020508
6.350000	1.469727	-0.493164	-0.869141	-0.087891
6.355000	1.743164	0.493164	-0.288086	-0.683594
6.360000	0.961914	0.693359	0.151367	-0.600586
6.365000	0.102539	0.463867	0.405273	-2.006836
6.370000	-0.322266	-0.463867	0.688477	0.903320
6.375000	0.576172	-0.776367	-0.668945	0.322266
6.380000	1.293945	0.136719	-0.507812	-0.478516
6.385000	0.898438	0.625000	-0.004883	-0.629883
6.390000	0.048828	0.546875	0.605469	-2.539062
6.395000	-0.380859	-0.732422	0.708008	1.201172
6.400000	0.883789	-0.981445	-0.839844	0.419922
6.405000	1.811523	0.136719	-0.585938	-0.532227
6.410000	1.367188	0.693359	0.009766	-0.683594
6.415000	0.454102	0.581055	0.185547	-1.049805
6.420000	-0.239258	0.117188	1.025391	-0.566406
6.425000	0.043945	-0.922852	-0.302734	0.722656
6.430000	1.123047	-0.278320	-0.688477	-0.190430
6.435000	1.186523	0.498047	-0.200195	-0.629883
6.440000	0.424805	0.625000	0.131836	-1.616211
6.445000	-0.336914	0.043945	1.352539	-0.083008
6.450000	0.175781	-1.215820	-0.439453	0.922852
6.455000	1.577148	-0.361328	-0.825195	-0.200195
6.460000	1.689453	0.551758	-0.214844	-0.703125
6.465000	0.854492	0.673828	0.166016	-0.571289
6.470000	0.019531	0.424805	0.546875	-2.001953
6.475000	-0.292969	-0.620117	0.444336	0.917969
6.480000	0.708008	-0.688477	-0.708008	0.214844
6.485000	1.303711	0.229492	-0.444336	-0.532227
6.490000	0.805664	0.639648	0.029297	-0.620117
6.495000	-0.039062	0.493164	0.805664	-2.412109
6.500000	-0.322266	-0.913086	0.415039	1.196289
6.505000	1.054688	-0.874023	-0.878906	0.283203
6.510000	1.821289	0.244141	-0.512695	-0.590820
6.515000	1.264648	0.703125	0.058594	-0.668945
6.520000	0.351562	0.551758	0.185547	-1.411133
6.525000	-0.288086	-0.019531	1.049805	0.151367
6.530000	0.175781	-0.917969	-0.429688	0.629883
6.535000	1.196289	-0.166016	-0.654297	-0.278320
6.540000	1.123047	0.546875	-0.146484	-0.644531
6.545000	0.327148	0.615234	0.175781	-2.016602
6.550000	-0.385742	-0.146484	1.328125	0.922852
6.555000	0.356445	-1.191406	-0.595703	0.800781
6.560000	1.665039	-0.224609	-0.776367	-0.302734
6.565000	1.621094	0.610352	-0.146484	-0.708008
6.570000	0.747070	0.654297	0.175781	-0.541992
6.575000	-0.048828	0.375977	0.698242	-1.850586
6.580000	-0.239258	-0.747070	0.214844	0.893555
6.585000	0.839844	-0.595703	-0.727539	0.102539
6.590000	1.293945	0.307617	-0.385742	-0.571289
6.595000	0.708008	0.639648	0.063477	-0.610352
6.600000	-0.126953	0.419922	1.005859	-2.089844
6.605000	-0.234375	-1.054688	0.146484	1.157227
6.610000	1.215820	-0.747070	-0.893555	0.146484
6.615000	1.811523	0.341797	-0.429688	-0.629883
6.620000	1.171875	0.703125	0.097656	-0.639648
6.625000	0.263672	0.517578	0.219727	-1.708984
6.630000	-0.317383	-0.170898	1.000977	0.791016
6.635000	0.312500	-0.888672	-0.546875	0.527344
6.640000	1.240234	-0.058594	-0.615234	-0.356445
6.645000	1.049805	0.585938	-0.092773	-0.644531
6.650000	0.229492	0.590820	0.283203	-2.329102
6.655000	-0.410156	-0.346680	1.215820	1.098633
6.660000	0.541992	-1.142578	-0.703125	0.668945
6.665000	1.738281	-0.097656	-0.712891	-0.395508
6.670000	1.542969	0.649414	-0.087891	-0.708008
6.675000	0.639648	0.629883	0.185547	-0.512695
6.680000	-0.126953	0.302734	0.839844	-1.542969
6.685000	-0.161133	-0.839844	0.009766	0.854492
6.690000	0.952148	-0.483398	-0.727539	-0.004883
6.695000	1.264648	0.385742	-0.317383	-0.605469
6.700000	0.615234	0.644531	0.092773	-0.693359
6.705000	-0.209961	0.312500	1.181641	-1.562500
6.710000	-0.112305	-1.147461	-0.087891	1.093750
6.715000	1.357422	-0.620117	-0.888672	0.019531
6.720000	1.782227	0.424805	-0.351562	-0.664062
6.725000	1.064453	0.703125	0.126953	-0.620117
6.730000	0.175781	0.488281	0.302734	-1.914062
6.735000	-0.322266	-0.327148	0.874023	0.864258
6.740000	0.454102	-0.834961	-0.620117	0.419922
6.745000	1.279297	0.048828	-0.556641	-0.424805
6.750000	0.971680	0.615234	-0.043945	-0.639648
6.755000	0.131836	0.571289	0.439453	-2.504883
6.760000	-0.400391	-0.556641	0.976562	1.162109
6.765000	0.727539	-1.064453	-0.786133	0.537109
6.770000	1.782227	0.034180	-0.644531	-0.473633
6.775000	1.455078	0.673828	-0.029297	-0.698242
6.780000	0.537109	0.605469	0.185547	-0.703125
6.785000	-0.190430	0.214844	0.957031	-1.079102
6.790000	-0.053711	-0.903320	-0.170898	0.791016
6.795000	1.049805	-0.375977	-0.712891	-0.102539
6.800000	1.235352	0.449219	-0.253906	-0.625000
6.805000	0.512695	0.634766	0.112305	-1.210938
6.810000	-0.283203	0.185547	1.298828	-0.844727
6.815000	0.034180	-1.201172	-0.292969	1.010742
6.820000	1.484375	-0.478516	-0.864258	-0.097656
6.825000	1.738281	0.498047	-0.278320	-0.688477
6.830000	0.952148	0.688477	0.146484	-0.595703
6.835000	0.087891	0.458984	0.424805	-2.021484
6.840000	-0.317383	-0.488281	0.654297	0.903320
6.845000	0.595703	-0.761719	-0.673828	0.307617
6.850000	1.298828	0.146484	-0.502930	-0.483398
6.855000	0.888672	0.625000	-0.004883	-0.629883
6.860000	0.034180	0.537109	0.625000	-2.534180
6.865000	-0.375977	-0.756836	0.664062	1.201172
6.870000	0.908203	-0.971680	-0.849609	0.400391
6.875000	1.811523	0.146484	-0.576172	-0.541992
6.880000	1.357422	0.693359	0.019531	-0.683594
6.885000	0.439453	0.576172	0.190430	-1.098633
6.890000	-0.244141	0.097656	1.030273	-0.478516
6.895000	0.058594	-0.922852	-0.322266	0.703125
6.900000	1.137695	-0.263672	-0.688477	-0.200195
6.905000	1.176758	0.507812	-0.195312	-0.629883
6.910000	0.415039	0.625000	0.136719	-1.674805
6.915000	-0.346680	0.019531	1.347656	0.043945
6.920000	0.200195	-1.215820	-0.473633	0.903320
6.925000	1.586914	-0.341797	-0.820312	-0.209961
6.930000	1.679688	0.566406	-0.205078	-0.703125
6.935000	0.839844	0.668945	0.170898	-0.566406
6.940000	0.009766	0.419922	0.566406	-1.987305
6.945000	-0.283203	-0.634766	0.410156	0.913086
6.950000	0.727539	-0.678711	-0.708008	0.195312
6.955000	1.303711	0.239258	-0.439453	-0.537109
6.960000	0.791016	0.644531	0.034180	-0.620117
6.965000	-0.053711	0.488281	0.834961	-2.382812
6.970000	-0.312500	-0.932617	0.375977	1.191406
6.975000	1.079102	-0.859375	-0.883789	0.263672
6.980000	1.821289	0.258789	-0.498047	-0.595703
6.985000	1.254883	0.703125	0.063477	-0.668945
6.990000	0.341797	0.541992	0.185547	-1.459961
6.995000	-0.288086	-0.039062	1.049805	0.258789
7.000000	0.190430	-0.917969	-0.454102	0.620117
7.005000	1.201172	-0.151367	-0.649414	-0.292969
7.010000	1.113281	0.556641	-0.136719	-0.644531
7.015000	0.312500	0.615234	0.185547	-2.065430
7.020000	-0.385742	-0.170898	1.318359	0.996094
7.025000	0.380859	-1.191406	-0.610352	0.781250
7.030000	1.679688	-0.205078	-0.766602	-0.317383
7.035000	1.611328	0.615234	-0.136719	-0.708008
7.040000	0.732422	0.649414	0.185547	-0.537109
7.045000	-0.063477	0.366211	0.717773	-1.821289
7.050000	-0.224609	-0.766602	0.180664	0.888672
7.055000	0.854492	-0.576172	-0.732422	0.083008
7.060000	1.284180	0.322266	-0.371094	-0.576172
7.065000	0.698242	0.629883	0.122070	-1.367188
7.070000	-0.307617	0.131836	1.323242	-0.576172
7.075000	0.087891	-1.210938	-0.356445	0.976562
7.080000	1.518555	-0.434570	-0.854492	-0.136719
7.085000	1.723633	0.522461	-0.253906	-0.698242
7.090000	0.917969	0.683594	0.156250	-0.585938
7.095000	0.058594	0.454102	0.468750	-2.026367
7.100000	-0.312500	-0.541992	0.576172	0.908203
7.105000	0.639648	-0.742188	-0.688477	0.268555
7.110000	1.303711	0.180664	-0.478516	-0.507812
7.115000	0.854492	0.634766	0.009766	-0.629883
7.120000	0.004883	0.527344	0.693359	-2.509766
7.125000	-0.361328	-0.815430	0.566406	1.201172
7.130000	0.961914	-0.937500	-0.864258	0.356445
7.135000	1.821289	0.185547	-0.551758	-0.561523
7.140000	1.323242	0.698242	0.034180	-0.673828
7.145000	0.405273	0.566406	0.185547	-1.225586
7.150000	-0.263672	0.058594	1.044922	-0.249023
7.155000	0.107422	-0.927734	-0.371094	0.678711
7.160000	1.162109	-0.224609	-0.673828	-0.234375
7.165000	1.162109	0.522461	-0.175781	-0.639648
7.170000	0.380859	0.615234	0.141602	-1.811523
7.175000	-0.361328	-0.039062	1.352539	0.361328
7.180000	0.263672	-1.210938	-0.517578	0.864258
7.185000	1.621094	-0.297852	-0.805664	-0.249023
7.190000	1.660156	0.581055	-0.180664	-0.708008
7.195000	0.805664	0.668945	0.175781	-0.556641
7.200000	-0.014648	0.410156	0.615234	-1.948242
7.205000	-0.268555	-0.683594	0.332031	0.908203
7.210000	0.771484	-0.644531	-0.722656	0.156250
7.215000	1.303711	0.268555	-0.415039	-0.551758
7.220000	0.761719	0.644531	0.048828	-0.615234
7.225000	-0.083008	0.463867	0.898438	-2.290039
7.230000	-0.283203	-0.986328	0.288086	1.181641
7.235000	1.132812	-0.820312	-0.888672	0.219727
7.240000	1.821289	0.288086	-0.473633	-0.615234
7.245000	1.230469	0.703125	0.078125	-0.654297
7.250000	0.307617	0.537109	0.190430	-1.562500
7.255000	-0.302734	-0.083008	1.040039	0.517578
7.260000	0.239258	-0.908203	-0.488281	0.581055
7.265000	1.230469	-0.117188	-0.629883	-0.317383
7.270000	1.093750	0.566406	-0.122070	-0.644531
7.275000	0.283203	0.605469	0.219727	-2.172852
7.280000	-0.400391	-0.234375	1.289062	1.040039
7.285000	0.439453	-1.176758	-0.639648	0.742188
7.290000	1.704102	-0.166016	-0.751953	-0.346680
7.295000	1.582031	0.629883	-0.117188	-0.708008
7.300000	0.698242	0.644531	0.180664	-0.527344
7.305000	-0.087891	0.346680	0.766602	-1.733398
7.310000	-0.205078	-0.800781	0.117188	0.878906
7.315000	0.893555	-0.546875	-0.732422	0.053711
7.320000	1.279297	0.346680	-0.351562	-0.590820
7.325000	0.664062	0.644531	0.073242	-0.595703
7.330000	-0.166016	0.375977	1.088867	-1.870117
7.335000	-0.175781	-1.103516	0.034180	1.132812
7.340000	1.279297	-0.688477	-0.888672	0.083008
7.345000	1.801758	0.380859	-0.395508	-0.649414
7.350000	1.118164	0.703125	0.112305	-0.629883
7.355000	0.219727	0.502930	0.253906	-1.826172
7.360000	-0.322266	-0.244141	0.957031	0.830078
7.365000	0.375977	-0.869141	-0.581055	0.478516
7.370000	1.264648	-0.004883	-0.585938	-0.395508
7.375000	1.015625	0.595703	-0.068359	-0.644531
7.380000	0.180664	0.581055	0.346680	-2.431641
7.385000	-0.410156	-0.444336	1.118164	1.132812
7.390000	0.625000	-1.113281	-0.747070	0.615234
7.395000	1.762695	-0.029297	-0.683594	-0.429688
7.400000	1.499023	0.659180	-0.053711	-0.708008
7.405000	0.595703	0.615234	0.185547	-0.502930
7.410000	-0.156250	0.268555	0.903320	-1.342773
7.415000	-0.117188	-0.874023	-0.078125	0.825195
7.420000	1.000977	-0.434570	-0.722656	-0.048828
7.425000	1.250000	0.419922	-0.288086	-0.615234
7.430000	0.571289	0.644531	0.107422	-0.937500
7.435000	-0.244141	0.258789	1.240234	-1.254883
7.440000	-0.043945	-1.181641	-0.190430	1.059570
7.445000	1.416016	-0.551758	-0.878906	-0.034180
7.450000	1.767578	0.463867	-0.317383	-0.673828
7.455000	1.010742	0.693359	0.136719	-0.610352
7.460000	0.131836	0.478516	0.356445	-1.982422
7.465000	-0.322266	-0.405273	0.781250	0.888672
7.470000	0.522461	-0.800781	-0.644531	0.371094
7.475000	1.298828	0.097656	-0.532227	-0.454102
7.480000	0.932617	0.620117	-0.019531	-0.629883
7.485000	0.087891	0.561523	0.522461	-2.539062
7.490000	-0.400391	-0.649414	0.830078	1.186523
7.495000	0.810547	-1.025391	-0.820312	0.473633
7.500000	1.801758	0.087891	-0.615234	-0.507812
7.505000	1.406250	0.683594	-0.004883	-0.688477
7.510000	0.493164	0.590820	0.190430	-0.893555
7.515000	-0.219727	0.161133	1.000977	-0.810547
7.520000	-0.004883	-0.917969	-0.244141	0.756836
7.525000	1.093750	-0.322266	-0.708008	-0.156250
7.530000	1.206055	0.478516	-0.224609	-0.629883
7.535000	0.468750	0.629883	0.122070	-1.430664
7.540000	-0.317383	0.112305	1.333008	-0.454102
7.545000	0.112305	-1.215820	-0.380859	0.961914
7.550000	1.538086	-0.415039	-0.844727	-0.156250
7.555000	1.713867	0.537109	-0.244141	-0.698242
7.560000	0.903320	0.683594	0.161133	-0.581055
7.565000	0.053711	0.444336	0.493164	-2.021484
7.570000	-0.307617	-0.561523	0.537109	0.913086
7.575000	0.659180	-0.722656	-0.693359	0.253906
7.580000	1.303711	0.195312	-0.468750	-0.512695
7.585000	0.844727	0.634766	0.019531	-0.629883
7.590000	-0.004883	0.517578	0.722656	-2.485352
7.595000	-0.351562	-0.849609	0.532227	1.201172
7.600000	0.986328	-0.917969	-0.869141	0.336914
7.605000	1.826172	0.200195	-0.541992	-0.571289
7.610000	1.308594	0.703125	0.043945	-0.673828
7.615000	0.390625	0.561523	0.185547	-1.274414
7.620000	-0.268555	0.039062	1.044922	-0.146484
7.625000	0.126953	-0.927734	-0.385742	0.668945
7.630000	1.171875	-0.209961	-0.668945	-0.244141
7.635000	1.152344	0.532227	-0.166016	-0.639648
7.640000	0.371094	0.615234	0.146484	-1.865234
7.645000	-0.366211	-0.068359	1.352539	0.507812
7.650000	0.283203	-1.206055	-0.537109	0.849609
7.655000	1.635742	-0.278320	-0.795898	-0.258789
7.660000	1.650391	0.590820	-0.170898	-0.708008
7.665000	0.791016	0.664062	0.175781	-0.556641
7.670000	-0.024414	0.395508	0.634766	-1.923828
7.675000	-0.258789	-0.703125	0.302734	0.908203
7.680000	0.786133	-0.629883	-0.722656	0.141602
7.685000	1.298828	0.278320	-0.405273	-0.561523
7.690000	0.751953	0.644531	0.053711	-0.615234
7.695000	-0.092773	0.454102	0.927734	-2.241211
7.700000	-0.273438	-1.005859	0.249023	1.176758
7.705000	1.157227	-0.800781	-0.893555	0.200195
7.710000	1.816406	0.302734	-0.463867	-0.620117
7.715000	1.210938	0.703125	0.083008	-0.649414
7.720000	0.297852	0.537109	0.200195	-1.601562
7.725000	-0.302734	-0.107422	1.030273	0.634766
7.730000	0.258789	-0.908203	-0.502930	0.571289
7.735000	1.235352	-0.097656	-0.629883	-0.327148
7.740000	1.083984	0.571289	-0.112305	-0.644531
7.745000	0.268555	0.600586	0.229492	-2.216797
7.750000	-0.400391	-0.263672	1.269531	1.054688
7.755000	0.468750	-1.166992	-0.664062	0.727539
7.760000	1.713867	-0.146484	-0.737305	-0.361328
7.765000	1.577148	0.629883	-0.107422	-0.708008
7.770000	0.683594	0.644531	0.185547	-0.517578
